participant_id,item_id,category,word_length,freq_rank,retention_level,proficiency_score,exposure_composite,integrative_motivation_composite,multilingualism_count
16602633,36,verb,5,41,1,NA,3.2,3,0
16602633,37,verb,4,76,0,NA,3.2,3,0
16602633,38,verb,4,88,0,NA,3.2,3,0
16602633,39,verb,6,101,2,NA,3.2,3,0
16602633,40,verb,4,119,0,NA,3.2,3,0
16602633,41,verb,5,133,0,NA,3.2,3,0
16602633,42,verb,4,136,2,NA,3.2,3,0
16602633,43,verb,7,140,2,NA,3.2,3,0
16602633,44,verb,5,163,2,NA,3.2,3,0
16602633,45,verb,7,203,1,NA,3.2,3,0
16602633,46,adjective,5,80,2,NA,3.2,3,0
16602633,47,adjective,2,98,2,NA,3.2,3,0
16602633,48,adjective,2,121,2,NA,3.2,3,0
16602633,49,adjective,4,137,2,NA,3.2,3,0
16602633,50,adjective,3,154,2,NA,3.2,3,0
16602633,51,adjective,6,212,NA,NA,3.2,3,0
16602633,52,adjective,4,305,2,NA,3.2,3,0
16602633,53,adjective,5,315,0,NA,3.2,3,0
16602633,54,adjective,6,339,2,NA,3.2,3,0
16602633,55,adjective,3,364,1,NA,3.2,3,0
16602633,56,adjective,5,370,2,NA,3.2,3,0
16602633,57,adjective,7,407,0,NA,3.2,3,0
16602633,58,adjective,4,432,2,NA,3.2,3,0
16602633,59,adjective,3,461,0,NA,3.2,3,0
16602633,60,adjective,4,706,2,NA,3.2,3,0
16602634,1,concrete_noun,5,79,2,NA,3.6,5,0
16602634,2,concrete_noun,4,92,2,NA,3.6,5,0
16602634,3,concrete_noun,5,107,2,NA,3.6,5,0
16602634,4,concrete_noun,7,139,2,NA,3.6,5,0
16602634,5,concrete_noun,4,144,2,NA,3.6,5,0
16602634,6,concrete_noun,7,157,2,NA,3.6,5,0
16602634,7,concrete_noun,4,158,2,NA,3.6,5,0
16602634,8,concrete_noun,5,217,2,NA,3.6,5,0
16602634,9,concrete_noun,6,220,2,NA,3.6,5,0
16602634,10,concrete_noun,7,238,1,NA,3.6,5,0
16602634,11,concrete_noun,5,243,2,NA,3.6,5,0
16602634,12,concrete_noun,3,249,2,NA,3.6,5,0
16602634,13,concrete_noun,4,258,2,NA,3.6,5,0
16602634,14,concrete_noun,9,310,2,NA,3.6,5,0
16602634,15,concrete_noun,3,384,2,NA,3.6,5,0
16602634,16,abstract_noun,6,39,2,NA,3.6,5,0
16602634,17,abstract_noun,2,59,2,NA,3.6,5,0
16602634,18,abstract_noun,5,72,2,NA,3.6,5,0
16602634,19,abstract_noun,5,83,1,NA,3.6,5,0
16602634,20,abstract_noun,3,84,2,NA,3.6,5,0
16602634,21,abstract_noun,4,85,2,NA,3.6,5,0
16602634,22,abstract_noun,5,89,2,NA,3.6,5,0
16602634,23,abstract_noun,6,115,2,NA,3.6,5,0
16602634,24,abstract_noun,5,126,2,NA,3.6,5,0
16602634,25,abstract_noun,4,127,2,NA,3.6,5,0
16602634,26,abstract_noun,5,132,1,NA,3.6,5,0
16602634,27,abstract_noun,9,142,2,NA,3.6,5,0
16602634,28,abstract_noun,6,278,2,NA,3.6,5,0
16602634,29,abstract_noun,5,381,1,NA,3.6,5,0
16602634,30,abstract_noun,4,456,2,NA,3.6,5,0
16602634,31,verb,4,17,2,NA,3.6,5,0
16602634,32,verb,4,20,1,NA,3.6,5,0
16602634,33,verb,7,24,2,NA,3.6,5,0
16602634,34,verb,3,33,0,NA,3.6,5,0
16602634,35,verb,5,36,1,NA,3.6,5,0
16602634,36,verb,5,41,2,NA,3.6,5,0
16602634,37,verb,4,76,1,NA,3.6,5,0
16602634,38,verb,4,88,0,NA,3.6,5,0
16602634,39,verb,6,101,0,NA,3.6,5,0
16602634,40,verb,4,119,0,NA,3.6,5,0
16602634,41,verb,5,133,0,NA,3.6,5,0
16602634,42,verb,4,136,0,NA,3.6,5,0
16602634,43,verb,7,140,2,NA,3.6,5,0
16602634,44,verb,5,163,1,NA,3.6,5,0
16602634,45,verb,7,203,2,NA,3.6,5,0
16602634,46,adjective,5,80,2,NA,3.6,5,0
16602634,47,adjective,2,98,2,NA,3.6,5,0
16602634,48,adjective,2,121,1,NA,3.6,5,0
16602634,49,adjective,4,137,2,NA,3.6,5,0
16602634,50,adjective,3,154,1,NA,3.6,5,0
16602634,51,adjective,6,212,NA,NA,3.6,5,0
16602634,52,adjective,4,305,1,NA,3.6,5,0
16602634,53,adjective,5,315,2,NA,3.6,5,0
16602634,54,adjective,6,339,2,NA,3.6,5,0
16602634,55,adjective,3,364,2,NA,3.6,5,0
16602634,56,adjective,5,370,2,NA,3.6,5,0
16602634,57,adjective,7,407,1,NA,3.6,5,0
16602634,58,adjective,4,432,2,NA,3.6,5,0
16602634,59,adjective,3,461,2,NA,3.6,5,0
16602634,60,adjective,4,706,2,NA,3.6,5,0
16605479,1,concrete_noun,5,79,2,NA,1.8,2.75,0
16605479,2,concrete_noun,4,92,2,NA,1.8,2.75,0
16605479,3,concrete_noun,5,107,2,NA,1.8,2.75,0
16605479,4,concrete_noun,7,139,2,NA,1.8,2.75,0
16605479,5,concrete_noun,4,144,2,NA,1.8,2.75,0
16605479,6,concrete_noun,7,157,1,NA,1.8,2.75,0
16605479,7,concrete_noun,4,158,2,NA,1.8,2.75,0
16605479,8,concrete_noun,5,217,1,NA,1.8,2.75,0
16605479,9,concrete_noun,6,220,1,NA,1.8,2.75,0
16605479,10,concrete_noun,7,238,2,NA,1.8,2.75,0
16605479,11,concrete_noun,5,243,2,NA,1.8,2.75,0
16605479,12,concrete_noun,3,249,2,NA,1.8,2.75,0
16605479,13,concrete_noun,4,258,2,NA,1.8,2.75,0
16605479,14,concrete_noun,9,310,2,NA,1.8,2.75,0
16605479,15,concrete_noun,3,384,2,NA,1.8,2.75,0
16605479,16,abstract_noun,6,39,2,NA,1.8,2.75,0
16605479,17,abstract_noun,2,59,2,NA,1.8,2.75,0
16605479,18,abstract_noun,5,72,0,NA,1.8,2.75,0
16605479,19,abstract_noun,5,83,2,NA,1.8,2.75,0
16605479,20,abstract_noun,3,84,2,NA,1.8,2.75,0
16605479,21,abstract_noun,4,85,2,NA,1.8,2.75,0
16605479,22,abstract_noun,5,89,NA,NA,1.8,2.75,0
16605479,23,abstract_noun,6,115,2,NA,1.8,2.75,0
16605479,24,abstract_noun,5,126,0,NA,1.8,2.75,0
16605479,25,abstract_noun,4,127,0,NA,1.8,2.75,0
16605479,26,abstract_noun,5,132,2,NA,1.8,2.75,0
16605479,27,abstract_noun,9,142,1,NA,1.8,2.75,0
16605479,28,abstract_noun,6,278,2,NA,1.8,2.75,0
16605479,29,abstract_noun,5,381,2,NA,1.8,2.75,0
16605479,30,abstract_noun,4,456,2,NA,1.8,2.75,0
16605479,31,verb,4,17,1,NA,1.8,2.75,0
16605479,32,verb,4,20,1,NA,1.8,2.75,0
16605479,33,verb,7,24,2,NA,1.8,2.75,0
16605479,34,verb,3,33,0,NA,1.8,2.75,0
16605479,35,verb,5,36,1,NA,1.8,2.75,0
16605479,36,verb,5,41,1,NA,1.8,2.75,0
16605479,37,verb,4,76,NA,NA,1.8,2.75,0
16605479,38,verb,4,88,0,NA,1.8,2.75,0
16605479,39,verb,6,101,2,NA,1.8,2.75,0
16605479,40,verb,4,119,0,NA,1.8,2.75,0
16605479,41,verb,5,133,NA,NA,1.8,2.75,0
16605479,42,verb,4,136,2,NA,1.8,2.75,0
16605479,43,verb,7,140,1,NA,1.8,2.75,0
16605479,44,verb,5,163,1,NA,1.8,2.75,0
16605479,45,verb,7,203,0,NA,1.8,2.75,0
16605479,46,adjective,5,80,2,NA,1.8,2.75,0
16605479,47,adjective,2,98,2,NA,1.8,2.75,0
16605479,48,adjective,2,121,2,NA,1.8,2.75,0
16605479,49,adjective,4,137,2,NA,1.8,2.75,0
16605479,50,adjective,3,154,2,NA,1.8,2.75,0
16605479,51,adjective,6,212,0,NA,1.8,2.75,0
16605479,52,adjective,4,305,2,NA,1.8,2.75,0
16605479,53,adjective,5,315,0,NA,1.8,2.75,0
16605479,54,adjective,6,339,0,NA,1.8,2.75,0
16605479,55,adjective,3,364,2,NA,1.8,2.75,0
16605479,56,adjective,5,370,2,NA,1.8,2.75,0
16605479,57,adjective,7,407,1,NA,1.8,2.75,0
16605479,58,adjective,4,432,2,NA,1.8,2.75,0
16605479,59,adjective,3,461,2,NA,1.8,2.75,0
16605479,60,adjective,4,706,2,NA,1.8,2.75,0
16605480,1,concrete_noun,5,79,2,NA,2,2.75,1
16605480,2,concrete_noun,4,92,2,NA,2,2.75,1
16605480,3,concrete_noun,5,107,2,NA,2,2.75,1
16605480,4,concrete_noun,7,139,2,NA,2,2.75,1
16605480,5,concrete_noun,4,144,2,NA,2,2.75,1
16605480,6,concrete_noun,7,157,1,NA,2,2.75,1
16605480,7,concrete_noun,4,158,2,NA,2,2.75,1
16605480,8,concrete_noun,5,217,2,NA,2,2.75,1
16605480,9,concrete_noun,6,220,1,NA,2,2.75,1
16605480,10,concrete_noun,7,238,1,NA,2,2.75,1
16605480,11,concrete_noun,5,243,2,NA,2,2.75,1
16605480,12,concrete_noun,3,249,2,NA,2,2.75,1
16605480,13,concrete_noun,4,258,1,NA,2,2.75,1
16605480,14,concrete_noun,9,310,2,NA,2,2.75,1
16605480,15,concrete_noun,3,384,2,NA,2,2.75,1
16605480,16,abstract_noun,6,39,2,NA,2,2.75,1
16605480,17,abstract_noun,2,59,2,NA,2,2.75,1
16605480,18,abstract_noun,5,72,NA,NA,2,2.75,1
16605480,19,abstract_noun,5,83,2,NA,2,2.75,1
16605480,20,abstract_noun,3,84,1,NA,2,2.75,1
16605480,21,abstract_noun,4,85,0,NA,2,2.75,1
16605480,22,abstract_noun,5,89,0,NA,2,2.75,1
16605480,23,abstract_noun,6,115,2,NA,2,2.75,1
16605480,24,abstract_noun,5,126,2,NA,2,2.75,1
16605480,25,abstract_noun,4,127,1,NA,2,2.75,1
16605480,26,abstract_noun,5,132,0,NA,2,2.75,1
16605480,27,abstract_noun,9,142,2,NA,2,2.75,1
16605480,28,abstract_noun,6,278,1,NA,2,2.75,1
16605480,29,abstract_noun,5,381,1,NA,2,2.75,1
16605480,30,abstract_noun,4,456,1,NA,2,2.75,1
16605480,31,verb,4,17,1,NA,2,2.75,1
16605480,32,verb,4,20,1,NA,2,2.75,1
16605480,33,verb,7,24,1,NA,2,2.75,1
16605480,34,verb,3,33,1,NA,2,2.75,1
16605480,35,verb,5,36,0,NA,2,2.75,1
16605480,36,verb,5,41,0,NA,2,2.75,1
16605480,37,verb,4,76,NA,NA,2,2.75,1
16605480,38,verb,4,88,0,NA,2,2.75,1
16605480,39,verb,6,101,1,NA,2,2.75,1
16605480,40,verb,4,119,0,NA,2,2.75,1
16605480,41,verb,5,133,0,NA,2,2.75,1
16605480,42,verb,4,136,0,NA,2,2.75,1
16605480,43,verb,7,140,2,NA,2,2.75,1
16605480,44,verb,5,163,0,NA,2,2.75,1
16605480,45,verb,7,203,0,NA,2,2.75,1
16605480,46,adjective,5,80,2,NA,2,2.75,1
16605480,47,adjective,2,98,2,NA,2,2.75,1
16605480,48,adjective,2,121,1,NA,2,2.75,1
16605480,49,adjective,4,137,1,NA,2,2.75,1
16605480,50,adjective,3,154,2,NA,2,2.75,1
16605480,51,adjective,6,212,NA,NA,2,2.75,1
16605480,52,adjective,4,305,2,NA,2,2.75,1
16605480,53,adjective,5,315,0,NA,2,2.75,1
16605480,54,adjective,6,339,0,NA,2,2.75,1
16605480,55,adjective,3,364,1,NA,2,2.75,1
16605480,56,adjective,5,370,1,NA,2,2.75,1
16605480,57,adjective,7,407,0,NA,2,2.75,1
16605480,58,adjective,4,432,1,NA,2,2.75,1
16605480,59,adjective,3,461,0,NA,2,2.75,1
16605480,60,adjective,4,706,1,NA,2,2.75,1
16605481,1,concrete_noun,5,79,2,NA,1.8,2.25,0
16605481,2,concrete_noun,4,92,1,NA,1.8,2.25,0
16605481,3,concrete_noun,5,107,2,NA,1.8,2.25,0
16605481,4,concrete_noun,7,139,2,NA,1.8,2.25,0
16605481,5,concrete_noun,4,144,2,NA,1.8,2.25,0
16605481,6,concrete_noun,7,157,2,NA,1.8,2.25,0
16605481,7,concrete_noun,4,158,1,NA,1.8,2.25,0
16605481,8,concrete_noun,5,217,2,NA,1.8,2.25,0
16605481,9,concrete_noun,6,220,2,NA,1.8,2.25,0
16605481,10,concrete_noun,7,238,1,NA,1.8,2.25,0
16605481,11,concrete_noun,5,243,2,NA,1.8,2.25,0
16605481,12,concrete_noun,3,249,2,NA,1.8,2.25,0
16605481,13,concrete_noun,4,258,2,NA,1.8,2.25,0
16605481,14,concrete_noun,9,310,2,NA,1.8,2.25,0
16605481,15,concrete_noun,3,384,2,NA,1.8,2.25,0
16605481,16,abstract_noun,6,39,2,NA,1.8,2.25,0
16605481,17,abstract_noun,2,59,2,NA,1.8,2.25,0
16605481,18,abstract_noun,5,72,0,NA,1.8,2.25,0
16605481,19,abstract_noun,5,83,2,NA,1.8,2.25,0
16605481,20,abstract_noun,3,84,2,NA,1.8,2.25,0
16605481,21,abstract_noun,4,85,1,NA,1.8,2.25,0
16605481,22,abstract_noun,5,89,2,NA,1.8,2.25,0
16605481,23,abstract_noun,6,115,2,NA,1.8,2.25,0
16605481,24,abstract_noun,5,126,2,NA,1.8,2.25,0
16605481,25,abstract_noun,4,127,1,NA,1.8,2.25,0
16605481,26,abstract_noun,5,132,1,NA,1.8,2.25,0
16605481,27,abstract_noun,9,142,2,NA,1.8,2.25,0
16605481,28,abstract_noun,6,278,1,NA,1.8,2.25,0
16605481,29,abstract_noun,5,381,1,NA,1.8,2.25,0
16605481,30,abstract_noun,4,456,1,NA,1.8,2.25,0
16605481,31,verb,4,17,1,NA,1.8,2.25,0
16605481,32,verb,4,20,1,NA,1.8,2.25,0
16605481,33,verb,7,24,1,NA,1.8,2.25,0
16605481,34,verb,3,33,1,NA,1.8,2.25,0
16605481,35,verb,5,36,0,NA,1.8,2.25,0
16605481,36,verb,5,41,0,NA,1.8,2.25,0
16605481,37,verb,4,76,1,NA,1.8,2.25,0
16605481,38,verb,4,88,0,NA,1.8,2.25,0
16605481,39,verb,6,101,1,NA,1.8,2.25,0
16605481,40,verb,4,119,0,NA,1.8,2.25,0
16605481,41,verb,5,133,1,NA,1.8,2.25,0
16605481,42,verb,4,136,0,NA,1.8,2.25,0
16605481,43,verb,7,140,2,NA,1.8,2.25,0
16605481,44,verb,5,163,2,NA,1.8,2.25,0
16605481,45,verb,7,203,0,NA,1.8,2.25,0
16605481,46,adjective,5,80,1,NA,1.8,2.25,0
16605481,47,adjective,2,98,2,NA,1.8,2.25,0
16605481,48,adjective,2,121,2,NA,1.8,2.25,0
16605481,49,adjective,4,137,2,NA,1.8,2.25,0
16605481,50,adjective,3,154,1,NA,1.8,2.25,0
16605481,51,adjective,6,212,0,NA,1.8,2.25,0
16605481,52,adjective,4,305,1,NA,1.8,2.25,0
16605481,53,adjective,5,315,NA,NA,1.8,2.25,0
16605481,54,adjective,6,339,1,NA,1.8,2.25,0
16605481,55,adjective,3,364,1,NA,1.8,2.25,0
16605481,56,adjective,5,370,2,NA,1.8,2.25,0
16605481,57,adjective,7,407,0,NA,1.8,2.25,0
16605481,58,adjective,4,432,1,NA,1.8,2.25,0
16605481,59,adjective,3,461,2,NA,1.8,2.25,0
16605481,60,adjective,4,706,1,NA,1.8,2.25,0
16607208,1,concrete_noun,5,79,2,NA,2.6,4,0
16607208,2,concrete_noun,4,92,2,NA,2.6,4,0
16607208,3,concrete_noun,5,107,2,NA,2.6,4,0
16607208,4,concrete_noun,7,139,2,NA,2.6,4,0
16607208,5,concrete_noun,4,144,2,NA,2.6,4,0
16607208,6,concrete_noun,7,157,2,NA,2.6,4,0
16607208,7,concrete_noun,4,158,2,NA,2.6,4,0
16607208,8,concrete_noun,5,217,2,NA,2.6,4,0
16607208,9,concrete_noun,6,220,2,NA,2.6,4,0
16607208,10,concrete_noun,7,238,2,NA,2.6,4,0
16607208,11,concrete_noun,5,243,2,NA,2.6,4,0
16607208,12,concrete_noun,3,249,2,NA,2.6,4,0
16607208,13,concrete_noun,4,258,2,NA,2.6,4,0
16607208,14,concrete_noun,9,310,2,NA,2.6,4,0
16607208,15,concrete_noun,3,384,2,NA,2.6,4,0
16607208,16,abstract_noun,6,39,2,NA,2.6,4,0
16607208,17,abstract_noun,2,59,2,NA,2.6,4,0
16607208,18,abstract_noun,5,72,2,NA,2.6,4,0
16607208,19,abstract_noun,5,83,2,NA,2.6,4,0
16607208,20,abstract_noun,3,84,2,NA,2.6,4,0
16607208,21,abstract_noun,4,85,NA,NA,2.6,4,0
16607208,22,abstract_noun,5,89,0,NA,2.6,4,0
16607208,23,abstract_noun,6,115,2,NA,2.6,4,0
16607208,24,abstract_noun,5,126,2,NA,2.6,4,0
16607208,25,abstract_noun,4,127,2,NA,2.6,4,0
16607208,26,abstract_noun,5,132,2,NA,2.6,4,0
16607208,27,abstract_noun,9,142,2,NA,2.6,4,0
16607208,28,abstract_noun,6,278,2,NA,2.6,4,0
16607208,29,abstract_noun,5,381,2,NA,2.6,4,0
16607208,30,abstract_noun,4,456,2,NA,2.6,4,0
16607208,31,verb,4,17,2,NA,2.6,4,0
16607208,32,verb,4,20,2,NA,2.6,4,0
16607208,33,verb,7,24,2,NA,2.6,4,0
16607208,34,verb,3,33,2,NA,2.6,4,0
16607208,35,verb,5,36,2,NA,2.6,4,0
16607208,36,verb,5,41,1,NA,2.6,4,0
16607208,37,verb,4,76,2,NA,2.6,4,0
16607208,38,verb,4,88,0,NA,2.6,4,0
16607208,39,verb,6,101,2,NA,2.6,4,0
16607208,40,verb,4,119,1,NA,2.6,4,0
16607208,41,verb,5,133,NA,NA,2.6,4,0
16607208,42,verb,4,136,2,NA,2.6,4,0
16607208,43,verb,7,140,2,NA,2.6,4,0
16607208,44,verb,5,163,2,NA,2.6,4,0
16607208,45,verb,7,203,1,NA,2.6,4,0
16607208,46,adjective,5,80,2,NA,2.6,4,0
16607208,47,adjective,2,98,2,NA,2.6,4,0
16607208,48,adjective,2,121,2,NA,2.6,4,0
16607208,49,adjective,4,137,2,NA,2.6,4,0
16607208,50,adjective,3,154,2,NA,2.6,4,0
16607208,51,adjective,6,212,1,NA,2.6,4,0
16607208,52,adjective,4,305,2,NA,2.6,4,0
16607208,53,adjective,5,315,2,NA,2.6,4,0
16607208,54,adjective,6,339,2,NA,2.6,4,0
16607208,55,adjective,3,364,2,NA,2.6,4,0
16607208,56,adjective,5,370,2,NA,2.6,4,0
16607208,57,adjective,7,407,2,NA,2.6,4,0
16607208,58,adjective,4,432,2,NA,2.6,4,0
16607208,59,adjective,3,461,2,NA,2.6,4,0
16607208,60,adjective,4,706,2,NA,2.6,4,0
16607844,1,concrete_noun,5,79,2,NA,2.8,4,0
16607844,2,concrete_noun,4,92,2,NA,2.8,4,0
16607844,3,concrete_noun,5,107,1,NA,2.8,4,0
16607844,4,concrete_noun,7,139,2,NA,2.8,4,0
16607844,5,concrete_noun,4,144,2,NA,2.8,4,0
16607844,6,concrete_noun,7,157,2,NA,2.8,4,0
16607844,7,concrete_noun,4,158,2,NA,2.8,4,0
16607844,8,concrete_noun,5,217,2,NA,2.8,4,0
16607844,9,concrete_noun,6,220,2,NA,2.8,4,0
16607844,10,concrete_noun,7,238,2,NA,2.8,4,0
16607844,11,concrete_noun,5,243,2,NA,2.8,4,0
16607844,12,concrete_noun,3,249,2,NA,2.8,4,0
16607844,13,concrete_noun,4,258,2,NA,2.8,4,0
16607844,14,concrete_noun,9,310,2,NA,2.8,4,0
16607844,15,concrete_noun,3,384,2,NA,2.8,4,0
16607844,16,abstract_noun,6,39,2,NA,2.8,4,0
16607844,17,abstract_noun,2,59,2,NA,2.8,4,0
16607844,18,abstract_noun,5,72,2,NA,2.8,4,0
16607844,19,abstract_noun,5,83,2,NA,2.8,4,0
16607844,20,abstract_noun,3,84,2,NA,2.8,4,0
16607844,21,abstract_noun,4,85,0,NA,2.8,4,0
16607844,22,abstract_noun,5,89,2,NA,2.8,4,0
16607844,23,abstract_noun,6,115,2,NA,2.8,4,0
16607844,24,abstract_noun,5,126,2,NA,2.8,4,0
16607844,25,abstract_noun,4,127,2,NA,2.8,4,0
16607844,26,abstract_noun,5,132,1,NA,2.8,4,0
16607844,27,abstract_noun,9,142,2,NA,2.8,4,0
16607844,28,abstract_noun,6,278,2,NA,2.8,4,0
16607844,29,abstract_noun,5,381,2,NA,2.8,4,0
16607844,30,abstract_noun,4,456,2,NA,2.8,4,0
16607844,31,verb,4,17,2,NA,2.8,4,0
16607844,32,verb,4,20,1,NA,2.8,4,0
16607844,33,verb,7,24,2,NA,2.8,4,0
16607844,34,verb,3,33,2,NA,2.8,4,0
16607844,35,verb,5,36,1,NA,2.8,4,0
16607844,36,verb,5,41,NA,NA,2.8,4,0
16607844,37,verb,4,76,NA,NA,2.8,4,0
16607844,38,verb,4,88,0,NA,2.8,4,0
16607844,39,verb,6,101,1,NA,2.8,4,0
16607844,40,verb,4,119,0,NA,2.8,4,0
16607844,41,verb,5,133,0,NA,2.8,4,0
16607844,42,verb,4,136,NA,NA,2.8,4,0
16607844,43,verb,7,140,2,NA,2.8,4,0
16607844,44,verb,5,163,2,NA,2.8,4,0
16607844,45,verb,7,203,2,NA,2.8,4,0
16607844,46,adjective,5,80,2,NA,2.8,4,0
16607844,47,adjective,2,98,2,NA,2.8,4,0
16607844,48,adjective,2,121,2,NA,2.8,4,0
16607844,49,adjective,4,137,1,NA,2.8,4,0
16607844,50,adjective,3,154,2,NA,2.8,4,0
16607844,51,adjective,6,212,0,NA,2.8,4,0
16607844,52,adjective,4,305,2,NA,2.8,4,0
16607844,53,adjective,5,315,2,NA,2.8,4,0
16607844,54,adjective,6,339,2,NA,2.8,4,0
16607844,55,adjective,3,364,1,NA,2.8,4,0
16607844,56,adjective,5,370,1,NA,2.8,4,0
16607844,57,adjective,7,407,1,NA,2.8,4,0
16607844,58,adjective,4,432,2,NA,2.8,4,0
16607844,59,adjective,3,461,2,NA,2.8,4,0
16607844,60,adjective,4,706,2,NA,2.8,4,0
16607845,1,concrete_noun,5,79,2,NA,1.8,1,0
16607845,2,concrete_noun,4,92,1,NA,1.8,1,0
16607845,3,concrete_noun,5,107,2,NA,1.8,1,0
16607845,4,concrete_noun,7,139,1,NA,1.8,1,0
16607845,5,concrete_noun,4,144,1,NA,1.8,1,0
16607845,6,concrete_noun,7,157,2,NA,1.8,1,0
16607845,7,concrete_noun,4,158,1,NA,1.8,1,0
16607845,8,concrete_noun,5,217,2,NA,1.8,1,0
16607845,9,concrete_noun,6,220,2,NA,1.8,1,0
16607845,10,concrete_noun,7,238,1,NA,1.8,1,0
16607845,11,concrete_noun,5,243,2,NA,1.8,1,0
16607845,12,concrete_noun,3,249,0,NA,1.8,1,0
16607845,13,concrete_noun,4,258,2,NA,1.8,1,0
16607845,14,concrete_noun,9,310,1,NA,1.8,1,0
16607845,15,concrete_noun,3,384,2,NA,1.8,1,0
16607845,16,abstract_noun,6,39,2,NA,1.8,1,0
16607845,17,abstract_noun,2,59,2,NA,1.8,1,0
16607845,18,abstract_noun,5,72,0,NA,1.8,1,0
16607845,19,abstract_noun,5,83,1,NA,1.8,1,0
16607845,20,abstract_noun,3,84,1,NA,1.8,1,0
16607845,21,abstract_noun,4,85,0,NA,1.8,1,0
16607845,22,abstract_noun,5,89,2,NA,1.8,1,0
16607845,23,abstract_noun,6,115,1,NA,1.8,1,0
16607845,24,abstract_noun,5,126,1,NA,1.8,1,0
16607845,25,abstract_noun,4,127,1,NA,1.8,1,0
16607845,26,abstract_noun,5,132,2,NA,1.8,1,0
16607845,27,abstract_noun,9,142,1,NA,1.8,1,0
16607845,28,abstract_noun,6,278,1,NA,1.8,1,0
16607845,29,abstract_noun,5,381,2,NA,1.8,1,0
16607845,30,abstract_noun,4,456,0,NA,1.8,1,0
16607845,31,verb,4,17,0,NA,1.8,1,0
16607845,32,verb,4,20,2,NA,1.8,1,0
16607845,33,verb,7,24,0,NA,1.8,1,0
16607845,34,verb,3,33,1,NA,1.8,1,0
16607845,35,verb,5,36,0,NA,1.8,1,0
16607845,36,verb,5,41,0,NA,1.8,1,0
16607845,37,verb,4,76,1,NA,1.8,1,0
16607845,38,verb,4,88,0,NA,1.8,1,0
16607845,39,verb,6,101,0,NA,1.8,1,0
16607845,40,verb,4,119,0,NA,1.8,1,0
16607845,41,verb,5,133,NA,NA,1.8,1,0
16607845,42,verb,4,136,0,NA,1.8,1,0
16607845,43,verb,7,140,2,NA,1.8,1,0
16607845,44,verb,5,163,1,NA,1.8,1,0
16607845,45,verb,7,203,0,NA,1.8,1,0
16607845,46,adjective,5,80,2,NA,1.8,1,0
16607845,47,adjective,2,98,NA,NA,1.8,1,0
16607845,48,adjective,2,121,2,NA,1.8,1,0
16607845,49,adjective,4,137,2,NA,1.8,1,0
16607845,50,adjective,3,154,1,NA,1.8,1,0
16607845,51,adjective,6,212,0,NA,1.8,1,0
16607845,52,adjective,4,305,0,NA,1.8,1,0
16607845,53,adjective,5,315,0,NA,1.8,1,0
16607845,54,adjective,6,339,0,NA,1.8,1,0
16607845,55,adjective,3,364,2,NA,1.8,1,0
16607845,56,adjective,5,370,0,NA,1.8,1,0
16607845,57,adjective,7,407,0,NA,1.8,1,0
16607845,58,adjective,4,432,1,NA,1.8,1,0
16607845,59,adjective,3,461,0,NA,1.8,1,0
16607845,60,adjective,4,706,2,NA,1.8,1,0
16607846,1,concrete_noun,5,79,2,NA,2,3.25,0
16607846,2,concrete_noun,4,92,2,NA,2,3.25,0
16607846,3,concrete_noun,5,107,2,NA,2,3.25,0
16607846,4,concrete_noun,7,139,2,NA,2,3.25,0
16607846,5,concrete_noun,4,144,2,NA,2,3.25,0
16607846,6,concrete_noun,7,157,2,NA,2,3.25,0
16607846,7,concrete_noun,4,158,2,NA,2,3.25,0
16607846,8,concrete_noun,5,217,2,NA,2,3.25,0
16607846,9,concrete_noun,6,220,2,NA,2,3.25,0
16607846,10,concrete_noun,7,238,1,NA,2,3.25,0
16607846,11,concrete_noun,5,243,2,NA,2,3.25,0
16607846,12,concrete_noun,3,249,2,NA,2,3.25,0
16607846,13,concrete_noun,4,258,1,NA,2,3.25,0
16607846,14,concrete_noun,9,310,2,NA,2,3.25,0
16607846,15,concrete_noun,3,384,2,NA,2,3.25,0
16607846,16,abstract_noun,6,39,1,NA,2,3.25,0
16607846,17,abstract_noun,2,59,2,NA,2,3.25,0
16607846,18,abstract_noun,5,72,2,NA,2,3.25,0
16607846,19,abstract_noun,5,83,1,NA,2,3.25,0
16607846,20,abstract_noun,3,84,1,NA,2,3.25,0
16607846,21,abstract_noun,4,85,2,NA,2,3.25,0
16607846,22,abstract_noun,5,89,2,NA,2,3.25,0
16607846,23,abstract_noun,6,115,2,NA,2,3.25,0
16607846,24,abstract_noun,5,126,2,NA,2,3.25,0
16607846,25,abstract_noun,4,127,2,NA,2,3.25,0
16607846,26,abstract_noun,5,132,2,NA,2,3.25,0
16607846,27,abstract_noun,9,142,2,NA,2,3.25,0
16607846,28,abstract_noun,6,278,1,NA,2,3.25,0
16607846,29,abstract_noun,5,381,1,NA,2,3.25,0
16607846,30,abstract_noun,4,456,1,NA,2,3.25,0
16607846,31,verb,4,17,1,NA,2,3.25,0
16607846,32,verb,4,20,0,NA,2,3.25,0
16607846,33,verb,7,24,1,NA,2,3.25,0
16607846,34,verb,3,33,0,NA,2,3.25,0
16607846,35,verb,5,36,0,NA,2,3.25,0
16607846,36,verb,5,41,1,NA,2,3.25,0
16607846,37,verb,4,76,1,NA,2,3.25,0
16607846,38,verb,4,88,0,NA,2,3.25,0
16607846,39,verb,6,101,1,NA,2,3.25,0
